event_type,product_id,category_id,category_code,brand,user_id
view,1829574,2144415926445932750,electronics.audio.acoustic,jbl,1515915625355179497
view,84029,2144415926445932750,electronics.audio.acoustic,pioneer,1515915625355179497
purchase,84029,2144415926445932750,electronics.audio.acoustic,pioneer,1515915625355179497
cart,1414233,2144415926445932750,electronics.audio.acoustic,jbl,1515915625355179497
view,84029,2144415926445932750,electronics.audio.acoustic,pioneer,1515915625355179497
view,1414233,2144415926445932750,electronics.audio.acoustic,jbl,1515915625355179497
view,1829574,2144415926445932750,electronics.audio.acoustic,jbl,1515915625355179497
view,464243,2144415926445932750,electronics.audio.acoustic,jbl,1515915625355179497
view,1414233,2144415926445932750,electronics.audio.acoustic,jbl,1515915625355179497
cart,84029,2144415926445932750,electronics.audio.acoustic,pioneer,1515915625355179497
cart,84028,2144415926445932750,electronics.audio.acoustic,pioneer,1515915625355179497
view,84029,2144415926445932750,electronics.audio.acoustic,pioneer,1515915625355179497
view,1633726,2144415926445932750,electronics.audio.acoustic,pioneer,1515915625355179497
view,84028,2144415926445932750,electronics.audio.acoustic,pioneer,1515915625355179497
cart,84029,2144415926445932750,electronics.audio.acoustic,pioneer,1515915625355179497
view,1643837,2144415926445932750,electronics.audio.acoustic,pioneer,1515915625355179497
view,85756,2144415926445932750,electronics.audio.acoustic,pioneer,1515915625355179497
view,1976043,2144415926445932750,electronics.audio.acoustic,kenwood,1515915625355179497
view,1414233,2144415926445932750,electronics.audio.acoustic,jbl,1515915625355179497
view,84029,2144415926445932750,electronics.audio.acoustic,pioneer,1515915625355179497
view,1633726,2144415926445932750,electronics.audio.acoustic,pioneer,1515915625355179497
view,194204,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,194204,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,254139,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,194204,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,194204,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193876,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,194204,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,254139,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
purchase,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
cart,254139,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
cart,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
purchase,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,194204,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
cart,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
purchase,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
purchase,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,194204,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,194204,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,194204,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193876,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,194204,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,194204,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,254139,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
purchase,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,194204,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,254139,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
cart,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,194204,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
purchase,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,254139,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
purchase,254139,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,644760,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,194204,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,194204,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,194204,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,194204,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,254139,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
cart,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,194204,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,194204,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,194204,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,254139,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
purchase,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
cart,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,194204,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
purchase,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,254139,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,194204,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,194204,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,194204,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,194204,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,194204,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193876,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,254139,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,194204,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193876,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193876,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,194204,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,254139,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,194204,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,194204,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,194204,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,254139,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,194204,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,194204,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,194204,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,194204,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,194204,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,194204,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,194204,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,193859,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,194204,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,194204,2144415927452565738,appliances.sewing_machine,janome,1515915625355805313
view,1666810,2144415923107266682,computers.peripherals.printer,brother,1515915625356175149
cart,1666810,2144415923107266682,computers.peripherals.printer,brother,1515915625356175149
view,1666810,2144415923107266682,computers.peripherals.printer,brother,1515915625356175149
purchase,1666810,2144415923107266682,computers.peripherals.printer,brother,1515915625356175149
view,4047245,2144415923107266682,computers.peripherals.printer,epson,1515915625356175149
view,1666810,2144415923107266682,computers.peripherals.printer,brother,1515915625356175149
purchase,1666810,2144415923107266682,computers.peripherals.printer,brother,1515915625356175149
cart,1666810,2144415923107266682,computers.peripherals.printer,brother,1515915625356175149
view,1666810,2144415923107266682,computers.peripherals.printer,brother,1515915625356175149
view,1666810,2144415923107266682,computers.peripherals.printer,brother,1515915625356175149
view,1666810,2144415923107266682,computers.peripherals.printer,brother,1515915625356175149
view,1080093,2144415923107266682,computers.peripherals.printer,ricoh,1515915625356175149
view,1666810,2144415923107266682,computers.peripherals.printer,brother,1515915625356175149
view,1666810,2144415923107266682,computers.peripherals.printer,brother,1515915625356175149
view,1666810,2144415923107266682,computers.peripherals.printer,brother,1515915625356175149
cart,1666810,2144415923107266682,computers.peripherals.printer,brother,1515915625356175149
cart,1666810,2144415923107266682,computers.peripherals.printer,brother,1515915625356175149
view,1039561,2144415940152918597,electronics.audio.music_tools.piano,casio,1515915625357905325
view,1039561,2144415940152918597,electronics.audio.music_tools.piano,casio,1515915625357905325
view,1039561,2144415940152918597,electronics.audio.music_tools.piano,casio,1515915625357905325
cart,1039561,2144415940152918597,electronics.audio.music_tools.piano,casio,1515915625357905325
view,1039561,2144415940152918597,electronics.audio.music_tools.piano,casio,1515915625357905325
view,1039561,2144415940152918597,electronics.audio.music_tools.piano,casio,1515915625357905325
view,1039561,2144415940152918597,electronics.audio.music_tools.piano,casio,1515915625357905325
view,1039561,2144415940152918597,electronics.audio.music_tools.piano,casio,1515915625357905325
view,1039561,2144415940152918597,electronics.audio.music_tools.piano,casio,1515915625357905325
view,1039561,2144415940152918597,electronics.audio.music_tools.piano,casio,1515915625357905325
view,1301733,2144415925196030129,electronics.telephone,ark,1515915625358666491
view,1795510,2144415925196030129,electronics.telephone,haier,1515915625358666491
cart,1814285,2144415925196030129,electronics.telephone,haier,1515915625358666491
view,1814285,2144415925196030129,electronics.telephone,haier,1515915625358666491
view,1795510,2144415925196030129,electronics.telephone,haier,1515915625358666491
view,3940185,2144415925196030129,electronics.telephone,philips,1515915625358666491
view,1694116,2144415925196030129,electronics.telephone,honor,1515915625358666491
view,823204,2144415924491387038,computers.components.motherboard,asrock,1515915625358666491
cart,823204,2144415924491387038,computers.components.motherboard,asrock,1515915625358666491
view,823204,2144415924491387038,computers.components.motherboard,asrock,1515915625358666491
view,813356,2144415924491387038,computers.components.motherboard,asrock,1515915625358666491
view,1380683,2144415924491387038,computers.components.motherboard,asus,1515915625358666491
view,1768598,2144415925196030129,electronics.telephone,ark,1515915625358666491
view,1795506,2144415925196030129,electronics.telephone,haier,1515915625358666491
view,823204,2144415924491387038,computers.components.motherboard,asrock,1515915625358666491
view,813356,2144415924491387038,computers.components.motherboard,asrock,1515915625358666491
view,3984668,2144415925196030129,electronics.telephone,haier,1515915625358666491
view,1814285,2144415925196030129,electronics.telephone,haier,1515915625358666491
view,1814285,2144415925196030129,electronics.telephone,haier,1515915625358666491
view,1814285,2144415925196030129,electronics.telephone,haier,1515915625358666491
view,1768598,2144415925196030129,electronics.telephone,ark,1515915625358666491
view,1814285,2144415925196030129,electronics.telephone,haier,1515915625358666491
view,1423419,2144415924491387038,computers.components.motherboard,gigabyte,1515915625358666491
view,823204,2144415924491387038,computers.components.motherboard,asrock,1515915625358666491
view,1795510,2144415925196030129,electronics.telephone,haier,1515915625358666491
view,1795510,2144415925196030129,electronics.telephone,haier,1515915625358666491
view,823204,2144415924491387038,computers.components.motherboard,asrock,1515915625358666491
view,823204,2144415924491387038,computers.components.motherboard,asrock,1515915625358666491
view,1814285,2144415925196030129,electronics.telephone,haier,1515915625358666491
view,1012544,2144415927049912542,electronics.video.tv,starwind,1515915625358666491
view,4027358,2144415925196030129,electronics.telephone,alcatel,1515915625358666491
view,1814285,2144415925196030129,electronics.telephone,haier,1515915625358666491
view,1814285,2144415925196030129,electronics.telephone,haier,1515915625358666491
purchase,3642540,2144415925011480748,stationery.cartrige,hp,1515915625358848040
purchase,3642540,2144415925011480748,stationery.cartrige,hp,1515915625358848040
view,3642540,2144415925011480748,stationery.cartrige,hp,1515915625358848040
view,3642540,2144415925011480748,stationery.cartrige,hp,1515915625358848040
cart,3642540,2144415925011480748,stationery.cartrige,hp,1515915625358848040
view,3642540,2144415925011480748,stationery.cartrige,hp,1515915625358848040
cart,254136,2144415927452565738,appliances.sewing_machine,janome,1515915625359453928
purchase,254136,2144415927452565738,appliances.sewing_machine,janome,1515915625359453928
view,254136,2144415927452565738,appliances.sewing_machine,janome,1515915625359453928
view,3537454,2144415922016747613,computers.peripherals.wifi,tenda,1515915625359453928
view,4154517,2144415925196030129,electronics.telephone,xiaomi,1515915625359453928
view,4102625,2144415925196030129,electronics.telephone,alcatel,1515915625359453928
view,309885,2144415929197396249,appliances.environment.vacuum,bosch,1515915625359453928
view,254136,2144415927452565738,appliances.sewing_machine,janome,1515915625359453928
view,3537454,2144415922016747613,computers.peripherals.wifi,tenda,1515915625359453928
view,917581,2144415925808398526,appliances.personal.hair_cutter,galaxy,1515915625359453928
view,194183,2144415927452565738,appliances.sewing_machine,janome,1515915625359453928
view,4154624,2144415922427789416,computers.components.videocards,msi,1515915625360479862
view,879734,2144415922427789416,computers.components.videocards,gigabyte,1515915625360479862
view,4183854,2144415922427789416,computers.components.videocards,sapphire,1515915625360479862
view,4154624,2144415922427789416,computers.components.videocards,msi,1515915625360479862
cart,4183854,2144415922427789416,computers.components.videocards,sapphire,1515915625360479862
view,4183854,2144415922427789416,computers.components.videocards,sapphire,1515915625360479862
